ID	site_name	stream_name	location_description	latitude	gauge_station_water_temperature	stream_type	Zone	cell_size	x_cell_no	y_cell_no
4	Niers_Peutenweg	Niers	"Pont, Peutenweg"	51.5	Weeze	12	zmp	0.49	38	141
										
										
site_ID	site_name	x_coordinate	y_coordinate	x	y	Class_organic_substrate	Class_mineral_substrate	Class_velocity	Class_shadowing	Class_water_depth
23617	Niers_Peutenweg	437580.9157	5726190.179	29	36	0	0	-1	0	-1
23618	Niers_Peutenweg	437581.6157	5726190.179	30	36	0	0	-1	0	-1
23619	Niers_Peutenweg	437582.3157	5726190.179	31	36	0	0	-1	0	-1
23620	Niers_Peutenweg	437583.0157	5726190.179	32	36	0	0	-1	0	-1
23621	Niers_Peutenweg	437583.7157	5726190.179	33	36	0	0	-1	0	-1
23622	Niers_Peutenweg	437584.4157	5726190.179	34	36	0	0	-1	0	-1
23623	Niers_Peutenweg	437585.1157	5726190.179	35	36	0	0	-1	0	-1
23624	Niers_Peutenweg	437585.8157	5726190.179	36	36	0	0	-1	0	-1
23625	Niers_Peutenweg	437586.5157	5726190.179	37	36	0	0	-1	0	-1
23626	Niers_Peutenweg	437560.6157	5726189.479	0	37	0	0	-1	0	-1
23627	Niers_Peutenweg	437561.3157	5726189.479	1	37	0	0	-1	0	-1
23628	Niers_Peutenweg	437562.0157	5726189.479	2	37	0	0	-1	0	-1
23629	Niers_Peutenweg	437562.7157	5726189.479	3	37	0	0	-1	0	-1
23630	Niers_Peutenweg	437563.4157	5726189.479	4	37	0	0	-1	0	-1
23631	Niers_Peutenweg	437564.1157	5726189.479	5	37	4	7	2	4	2
23632	Niers_Peutenweg	437564.8157	5726189.479	6	37	0	7	2	4	2
23633	Niers_Peutenweg	437565.5157	5726189.479	7	37	0	6	3	4	4
23634	Niers_Peutenweg	437566.2157	5726189.479	8	37	0	6	4	2	7
23635	Niers_Peutenweg	437566.9157	5726189.479	9	37	0	6	4	2	8
23636	Niers_Peutenweg	437567.6157	5726189.479	10	37	0	6	4	2	9
23637	Niers_Peutenweg	437568.3157	5726189.479	11	37	0	6	4	2	10
23638	Niers_Peutenweg	437569.0157	5726189.479	12	37	0	6	4	2	11
23639	Niers_Peutenweg	437569.7157	5726189.479	13	37	0	6	4	2	11
23640	Niers_Peutenweg	437570.4157	5726189.479	14	37	0	6	4	2	11
23641	Niers_Peutenweg	437571.1157	5726189.479	15	37	0	6	4	2	11
23642	Niers_Peutenweg	437571.8157	5726189.479	16	37	0	5	4	2	10
23643	Niers_Peutenweg	437572.5157	5726189.479	17	37	0	5	4	4	10
23644	Niers_Peutenweg	437573.2157	5726189.479	18	37	0	5	4	4	10
23645	Niers_Peutenweg	437573.9157	5726189.479	19	37	0	7	3	4	4
23646	Niers_Peutenweg	437574.6157	5726189.479	20	37	0	0	-1	0	-1
23647	Niers_Peutenweg	437575.3157	5726189.479	21	37	0	0	-1	0	-1
23648	Niers_Peutenweg	437576.0157	5726189.479	22	37	0	0	-1	0	-1
23649	Niers_Peutenweg	437576.7157	5726189.479	23	37	0	0	-1	0	-1
23650	Niers_Peutenweg	437577.4157	5726189.479	24	37	0	0	-1	0	-1
23651	Niers_Peutenweg	437578.1157	5726189.479	25	37	0	0	-1	0	-1
23652	Niers_Peutenweg	437578.8157	5726189.479	26	37	0	0	-1	0	-1
23653	Niers_Peutenweg	437579.5157	5726189.479	27	37	0	0	-1	0	-1
23654	Niers_Peutenweg	437580.2157	5726189.479	28	37	0	0	-1	0	-1
23655	Niers_Peutenweg	437580.9157	5726189.479	29	37	0	0	-1	0	-1
23656	Niers_Peutenweg	437581.6157	5726189.479	30	37	0	0	-1	0	-1
23657	Niers_Peutenweg	437582.3157	5726189.479	31	37	0	0	-1	0	-1
23658	Niers_Peutenweg	437583.0157	5726189.479	32	37	0	0	-1	0	-1
23659	Niers_Peutenweg	437583.7157	5726189.479	33	37	0	0	-1	0	-1
23660	Niers_Peutenweg	437584.4157	5726189.479	34	37	0	0	-1	0	-1
23661	Niers_Peutenweg	437585.1157	5726189.479	35	37	0	0	-1	0	-1
23662	Niers_Peutenweg	437585.8157	5726189.479	36	37	0	0	-1	0	-1
23663	Niers_Peutenweg	437586.5157	5726189.479	37	37	0	0	-1	0	-1
23664	Niers_Peutenweg	437560.6157	5726188.779	0	38	0	0	-1	0	-1
23665	Niers_Peutenweg	437561.3157	5726188.779	1	38	0	0	-1	0	-1
23666	Niers_Peutenweg	437562.0157	5726188.779	2	38	0	0	-1	0	-1
23667	Niers_Peutenweg	437562.7157	5726188.779	3	38	0	0	-1	0	-1
23668	Niers_Peutenweg	437563.4157	5726188.779	4	38	0	0	-1	0	-1
23669	Niers_Peutenweg	437564.1157	5726188.779	5	38	0	0	-1	0	-1
23670	Niers_Peutenweg	437564.8157	5726188.779	6	38	0	7	2	4	2
23671	Niers_Peutenweg	437565.5157	5726188.779	7	38	0	6	3	4	4
23672	Niers_Peutenweg	437566.2157	5726188.779	8	38	0	6	4	4	7
23673	Niers_Peutenweg	437566.9157	5726188.779	9	38	0	5	4	2	8
23674	Niers_Peutenweg	437567.6157	5726188.779	10	38	0	6	4	2	9
23675	Niers_Peutenweg	437568.3157	5726188.779	11	38	0	6	4	2	10
23676	Niers_Peutenweg	437569.0157	5726188.779	12	38	0	6	4	2	11
23677	Niers_Peutenweg	437569.7157	5726188.779	13	38	0	6	4	2	11
23678	Niers_Peutenweg	437570.4157	5726188.779	14	38	0	6	4	2	11
23679	Niers_Peutenweg	437571.1157	5726188.779	15	38	0	6	4	2	10
23680	Niers_Peutenweg	437571.8157	5726188.779	16	38	0	5	4	2	10
23681	Niers_Peutenweg	437572.5157	5726188.779	17	38	0	5	4	4	10
23682	Niers_Peutenweg	437573.2157	5726188.779	18	38	0	5	4	4	10
23683	Niers_Peutenweg	437573.9157	5726188.779	19	38	0	7	3	4	9
23684	Niers_Peutenweg	437574.6157	5726188.779	20	38	0	0	-1	0	-1
23685	Niers_Peutenweg	437575.3157	5726188.779	21	38	0	0	-1	0	-1
23686	Niers_Peutenweg	437576.0157	5726188.779	22	38	0	0	-1	0	-1
23687	Niers_Peutenweg	437576.7157	5726188.779	23	38	0	0	-1	0	-1
23688	Niers_Peutenweg	437577.4157	5726188.779	24	38	0	0	-1	0	-1
23689	Niers_Peutenweg	437578.1157	5726188.779	25	38	0	0	-1	0	-1
23690	Niers_Peutenweg	437578.8157	5726188.779	26	38	0	0	-1	0	-1
23691	Niers_Peutenweg	437579.5157	5726188.779	27	38	0	0	-1	0	-1
23692	Niers_Peutenweg	437580.2157	5726188.779	28	38	0	0	-1	0	-1
23693	Niers_Peutenweg	437580.9157	5726188.779	29	38	0	0	-1	0	-1
23694	Niers_Peutenweg	437581.6157	5726188.779	30	38	0	0	-1	0	-1
23695	Niers_Peutenweg	437582.3157	5726188.779	31	38	0	0	-1	0	-1
23696	Niers_Peutenweg	437583.0157	5726188.779	32	38	0	0	-1	0	-1
23697	Niers_Peutenweg	437583.7157	5726188.779	33	38	0	0	-1	0	-1
23698	Niers_Peutenweg	437584.4157	5726188.779	34	38	0	0	-1	0	-1
23699	Niers_Peutenweg	437585.1157	5726188.779	35	38	0	0	-1	0	-1
23700	Niers_Peutenweg	437585.8157	5726188.779	36	38	0	0	-1	0	-1
23701	Niers_Peutenweg	437586.5157	5726188.779	37	38	0	0	-1	0	-1
23702	Niers_Peutenweg	437560.6157	5726188.079	0	39	0	0	-1	0	-1
23703	Niers_Peutenweg	437561.3157	5726188.079	1	39	0	0	-1	0	-1
23704	Niers_Peutenweg	437562.0157	5726188.079	2	39	0	0	-1	0	-1
23705	Niers_Peutenweg	437562.7157	5726188.079	3	39	0	0	-1	0	-1
23706	Niers_Peutenweg	437563.4157	5726188.079	4	39	0	0	-1	0	-1
23707	Niers_Peutenweg	437564.1157	5726188.079	5	39	0	0	-1	0	-1
23708	Niers_Peutenweg	437564.8157	5726188.079	6	39	0	5	3	4	4
23709	Niers_Peutenweg	437565.5157	5726188.079	7	39	0	6	3	4	5
23710	Niers_Peutenweg	437566.2157	5726188.079	8	39	0	6	4	4	7
23711	Niers_Peutenweg	437566.9157	5726188.079	9	39	0	6	4	4	8
23712	Niers_Peutenweg	437567.6157	5726188.079	10	39	0	6	4	2	9
23713	Niers_Peutenweg	437568.3157	5726188.079	11	39	0	6	4	2	10
23714	Niers_Peutenweg	437569.0157	5726188.079	12	39	0	6	4	2	11
23715	Niers_Peutenweg	437569.7157	5726188.079	13	39	0	6	4	2	11
23716	Niers_Peutenweg	437570.4157	5726188.079	14	39	0	6	4	2	10
23717	Niers_Peutenweg	437571.1157	5726188.079	15	39	0	5	4	2	10
23718	Niers_Peutenweg	437571.8157	5726188.079	16	39	0	5	4	2	10
23719	Niers_Peutenweg	437572.5157	5726188.079	17	39	0	5	4	4	10
23720	Niers_Peutenweg	437573.2157	5726188.079	18	39	0	5	4	4	9
23721	Niers_Peutenweg	437573.9157	5726188.079	19	39	0	6	3	4	9
23722	Niers_Peutenweg	437574.6157	5726188.079	20	39	0	0	-1	0	-1
23723	Niers_Peutenweg	437575.3157	5726188.079	21	39	0	0	-1	0	-1
23724	Niers_Peutenweg	437576.0157	5726188.079	22	39	0	0	-1	0	-1
23725	Niers_Peutenweg	437576.7157	5726188.079	23	39	0	0	-1	0	-1
23726	Niers_Peutenweg	437577.4157	5726188.079	24	39	0	0	-1	0	-1
23727	Niers_Peutenweg	437578.1157	5726188.079	25	39	0	0	-1	0	-1
23728	Niers_Peutenweg	437578.8157	5726188.079	26	39	0	0	-1	0	-1
23729	Niers_Peutenweg	437579.5157	5726188.079	27	39	0	0	-1	0	-1
23730	Niers_Peutenweg	437580.2157	5726188.079	28	39	0	0	-1	0	-1
23731	Niers_Peutenweg	437580.9157	5726188.079	29	39	0	0	-1	0	-1
23732	Niers_Peutenweg	437581.6157	5726188.079	30	39	0	0	-1	0	-1
23733	Niers_Peutenweg	437582.3157	5726188.079	31	39	0	0	-1	0	-1
23734	Niers_Peutenweg	437583.0157	5726188.079	32	39	0	0	-1	0	-1
23735	Niers_Peutenweg	437583.7157	5726188.079	33	39	0	0	-1	0	-1
23736	Niers_Peutenweg	437584.4157	5726188.079	34	39	0	0	-1	0	-1
23737	Niers_Peutenweg	437585.1157	5726188.079	35	39	0	0	-1	0	-1
23738	Niers_Peutenweg	437585.8157	5726188.079	36	39	0	0	-1	0	-1
23739	Niers_Peutenweg	437586.5157	5726188.079	37	39	0	0	-1	0	-1
23740	Niers_Peutenweg	437560.6157	5726187.379	0	40	0	0	-1	0	-1
23741	Niers_Peutenweg	437561.3157	5726187.379	1	40	0	0	-1	0	-1
23742	Niers_Peutenweg	437562.0157	5726187.379	2	40	0	0	-1	0	-1
23743	Niers_Peutenweg	437562.7157	5726187.379	3	40	0	0	-1	0	-1
23744	Niers_Peutenweg	437563.4157	5726187.379	4	40	0	0	-1	0	-1
23745	Niers_Peutenweg	437564.1157	5726187.379	5	40	0	0	-1	0	-1
23746	Niers_Peutenweg	437564.8157	5726187.379	6	40	0	5	3	4	4
23747	Niers_Peutenweg	437565.5157	5726187.379	7	40	0	6	3	4	5
23748	Niers_Peutenweg	437566.2157	5726187.379	8	40	0	6	3	4	7
23749	Niers_Peutenweg	437566.9157	5726187.379	9	40	0	6	4	4	8
23750	Niers_Peutenweg	437567.6157	5726187.379	10	40	0	6	4	2	9
23751	Niers_Peutenweg	437568.3157	5726187.379	11	40	0	6	4	2	10
23752	Niers_Peutenweg	437569.0157	5726187.379	12	40	0	6	4	2	11
23753	Niers_Peutenweg	437569.7157	5726187.379	13	40	0	6	4	2	11
23754	Niers_Peutenweg	437570.4157	5726187.379	14	40	0	6	4	2	11
23755	Niers_Peutenweg	437571.1157	5726187.379	15	40	0	5	4	2	10
23756	Niers_Peutenweg	437571.8157	5726187.379	16	40	0	5	4	2	10
23757	Niers_Peutenweg	437572.5157	5726187.379	17	40	0	5	4	4	10
23758	Niers_Peutenweg	437573.2157	5726187.379	18	40	0	6	3	4	9
23759	Niers_Peutenweg	437573.9157	5726187.379	19	40	0	7	3	4	9
23760	Niers_Peutenweg	437574.6157	5726187.379	20	40	0	0	-1	0	-1
23761	Niers_Peutenweg	437575.3157	5726187.379	21	40	0	0	-1	0	-1
23762	Niers_Peutenweg	437576.0157	5726187.379	22	40	0	0	-1	0	-1
23763	Niers_Peutenweg	437576.7157	5726187.379	23	40	0	0	-1	0	-1
23764	Niers_Peutenweg	437577.4157	5726187.379	24	40	0	0	-1	0	-1
23765	Niers_Peutenweg	437578.1157	5726187.379	25	40	0	0	-1	0	-1
23766	Niers_Peutenweg	437578.8157	5726187.379	26	40	0	0	-1	0	-1
23767	Niers_Peutenweg	437579.5157	5726187.379	27	40	0	0	-1	0	-1
23768	Niers_Peutenweg	437580.2157	5726187.379	28	40	0	0	-1	0	-1
23769	Niers_Peutenweg	437580.9157	5726187.379	29	40	0	0	-1	0	-1
23770	Niers_Peutenweg	437581.6157	5726187.379	30	40	0	0	-1	0	-1
23771	Niers_Peutenweg	437582.3157	5726187.379	31	40	0	0	-1	0	-1
23772	Niers_Peutenweg	437583.0157	5726187.379	32	40	0	0	-1	0	-1
23773	Niers_Peutenweg	437583.7157	5726187.379	33	40	0	0	-1	0	-1
23774	Niers_Peutenweg	437584.4157	5726187.379	34	40	0	0	-1	0	-1
23775	Niers_Peutenweg	437585.1157	5726187.379	35	40	0	0	-1	0	-1
23776	Niers_Peutenweg	437585.8157	5726187.379	36	40	0	0	-1	0	-1
23777	Niers_Peutenweg	437586.5157	5726187.379	37	40	0	0	-1	0	-1
23778	Niers_Peutenweg	437560.6157	5726186.679	0	41	0	0	-1	0	-1
23779	Niers_Peutenweg	437561.3157	5726186.679	1	41	0	0	-1	0	-1
23780	Niers_Peutenweg	437562.0157	5726186.679	2	41	0	0	-1	0	-1
23781	Niers_Peutenweg	437562.7157	5726186.679	3	41	0	0	-1	0	-1
23782	Niers_Peutenweg	437563.4157	5726186.679	4	41	0	0	-1	0	-1
23783	Niers_Peutenweg	437564.1157	5726186.679	5	41	0	0	-1	0	-1
23784	Niers_Peutenweg	437564.8157	5726186.679	6	41	0	7	2	4	4
23785	Niers_Peutenweg	437565.5157	5726186.679	7	41	0	6	3	4	7
23786	Niers_Peutenweg	437566.2157	5726186.679	8	41	0	6	3	4	7
23787	Niers_Peutenweg	437566.9157	5726186.679	9	41	0	6	4	4	9
23788	Niers_Peutenweg	437567.6157	5726186.679	10	41	0	6	4	2	10
23789	Niers_Peutenweg	437568.3157	5726186.679	11	41	0	6	4	2	10
23790	Niers_Peutenweg	437569.0157	5726186.679	12	41	0	6	4	2	11
23791	Niers_Peutenweg	437569.7157	5726186.679	13	41	0	6	4	2	11
23792	Niers_Peutenweg	437570.4157	5726186.679	14	41	0	6	4	2	11
23793	Niers_Peutenweg	437571.1157	5726186.679	15	41	0	5	4	2	10
23794	Niers_Peutenweg	437571.8157	5726186.679	16	41	0	5	4	2	10
23795	Niers_Peutenweg	437572.5157	5726186.679	17	41	0	5	4	4	10
23796	Niers_Peutenweg	437573.2157	5726186.679	18	41	0	7	3	4	9
23797	Niers_Peutenweg	437573.9157	5726186.679	19	41	0	7	3	4	9
23798	Niers_Peutenweg	437574.6157	5726186.679	20	41	0	0	-1	0	-1
23799	Niers_Peutenweg	437575.3157	5726186.679	21	41	0	0	-1	0	-1
23800	Niers_Peutenweg	437576.0157	5726186.679	22	41	0	0	-1	0	-1
23801	Niers_Peutenweg	437576.7157	5726186.679	23	41	0	0	-1	0	-1
23802	Niers_Peutenweg	437577.4157	5726186.679	24	41	0	0	-1	0	-1
23803	Niers_Peutenweg	437578.1157	5726186.679	25	41	0	0	-1	0	-1
23804	Niers_Peutenweg	437578.8157	5726186.679	26	41	0	0	-1	0	-1
23805	Niers_Peutenweg	437579.5157	5726186.679	27	41	0	0	-1	0	-1
23806	Niers_Peutenweg	437580.2157	5726186.679	28	41	0	0	-1	0	-1
23807	Niers_Peutenweg	437580.9157	5726186.679	29	41	0	0	-1	0	-1
23808	Niers_Peutenweg	437581.6157	5726186.679	30	41	0	0	-1	0	-1
23809	Niers_Peutenweg	437582.3157	5726186.679	31	41	0	0	-1	0	-1
23810	Niers_Peutenweg	437583.0157	5726186.679	32	41	0	0	-1	0	-1
23811	Niers_Peutenweg	437583.7157	5726186.679	33	41	0	0	-1	0	-1
23812	Niers_Peutenweg	437584.4157	5726186.679	34	41	0	0	-1	0	-1
23813	Niers_Peutenweg	437585.1157	5726186.679	35	41	0	0	-1	0	-1
23814	Niers_Peutenweg	437585.8157	5726186.679	36	41	0	0	-1	0	-1
23815	Niers_Peutenweg	437586.5157	5726186.679	37	41	0	0	-1	0	-1
23816	Niers_Peutenweg	437560.6157	5726185.979	0	42	0	0	-1	0	-1
23817	Niers_Peutenweg	437561.3157	5726185.979	1	42	0	0	-1	0	-1
23818	Niers_Peutenweg	437562.0157	5726185.979	2	42	0	0	-1	0	-1
23819	Niers_Peutenweg	437562.7157	5726185.979	3	42	0	0	-1	0	-1
23820	Niers_Peutenweg	437563.4157	5726185.979	4	42	0	0	-1	0	-1
23821	Niers_Peutenweg	437564.1157	5726185.979	5	42	0	0	-1	0	-1
23822	Niers_Peutenweg	437564.8157	5726185.979	6	42	0	5	2	4	4
23823	Niers_Peutenweg	437565.5157	5726185.979	7	42	0	6	3	4	8
23824	Niers_Peutenweg	437566.2157	5726185.979	8	42	0	6	3	4	9
23825	Niers_Peutenweg	437566.9157	5726185.979	9	42	0	6	4	4	10
23826	Niers_Peutenweg	437567.6157	5726185.979	10	42	0	6	4	4	10
23827	Niers_Peutenweg	437568.3157	5726185.979	11	42	0	6	4	2	11
23828	Niers_Peutenweg	437569.0157	5726185.979	12	42	0	6	4	2	11
23829	Niers_Peutenweg	437569.7157	5726185.979	13	42	0	6	4	2	11
23830	Niers_Peutenweg	437570.4157	5726185.979	14	42	0	6	4	2	11
23831	Niers_Peutenweg	437571.1157	5726185.979	15	42	0	5	4	2	11
23832	Niers_Peutenweg	437571.8157	5726185.979	16	42	0	5	4	2	10
23833	Niers_Peutenweg	437572.5157	5726185.979	17	42	0	5	4	4	10
23834	Niers_Peutenweg	437573.2157	5726185.979	18	42	0	7	3	4	9
23835	Niers_Peutenweg	437573.9157	5726185.979	19	42	0	7	3	4	5
23836	Niers_Peutenweg	437574.6157	5726185.979	20	42	0	0	-1	0	-1
23837	Niers_Peutenweg	437575.3157	5726185.979	21	42	0	0	-1	0	-1
23838	Niers_Peutenweg	437576.0157	5726185.979	22	42	0	0	-1	0	-1
23839	Niers_Peutenweg	437576.7157	5726185.979	23	42	0	0	-1	0	-1
23840	Niers_Peutenweg	437577.4157	5726185.979	24	42	0	0	-1	0	-1
23841	Niers_Peutenweg	437578.1157	5726185.979	25	42	0	0	-1	0	-1
23842	Niers_Peutenweg	437578.8157	5726185.979	26	42	0	0	-1	0	-1
23843	Niers_Peutenweg	437579.5157	5726185.979	27	42	0	0	-1	0	-1
23844	Niers_Peutenweg	437580.2157	5726185.979	28	42	0	0	-1	0	-1
23845	Niers_Peutenweg	437580.9157	5726185.979	29	42	0	0	-1	0	-1
23846	Niers_Peutenweg	437581.6157	5726185.979	30	42	0	0	-1	0	-1
23847	Niers_Peutenweg	437582.3157	5726185.979	31	42	0	0	-1	0	-1
23848	Niers_Peutenweg	437583.0157	5726185.979	32	42	0	0	-1	0	-1
23849	Niers_Peutenweg	437583.7157	5726185.979	33	42	0	0	-1	0	-1
23850	Niers_Peutenweg	437584.4157	5726185.979	34	42	0	0	-1	0	-1
23851	Niers_Peutenweg	437585.1157	5726185.979	35	42	0	0	-1	0	-1
23852	Niers_Peutenweg	437585.8157	5726185.979	36	42	0	0	-1	0	-1
23853	Niers_Peutenweg	437586.5157	5726185.979	37	42	0	0	-1	0	-1
23854	Niers_Peutenweg	437560.6157	5726185.279	0	43	0	0	-1	0	-1
23855	Niers_Peutenweg	437561.3157	5726185.279	1	43	0	0	-1	0	-1
23856	Niers_Peutenweg	437562.0157	5726185.279	2	43	0	0	-1	0	-1
23857	Niers_Peutenweg	437562.7157	5726185.279	3	43	0	0	-1	0	-1
23858	Niers_Peutenweg	437563.4157	5726185.279	4	43	0	0	-1	0	-1
23859	Niers_Peutenweg	437564.1157	5726185.279	5	43	0	0	-1	0	-1
23860	Niers_Peutenweg	437564.8157	5726185.279	6	43	4	6	2	4	3
23861	Niers_Peutenweg	437565.5157	5726185.279	7	43	0	6	3	4	5
23862	Niers_Peutenweg	437566.2157	5726185.279	8	43	0	6	3	4	9
23863	Niers_Peutenweg	437566.9157	5726185.279	9	43	0	6	4	4	10
23864	Niers_Peutenweg	437567.6157	5726185.279	10	43	0	6	4	4	10
23865	Niers_Peutenweg	437568.3157	5726185.279	11	43	0	6	4	2	11
23866	Niers_Peutenweg	437569.0157	5726185.279	12	43	0	6	4	2	11
23867	Niers_Peutenweg	437569.7157	5726185.279	13	43	0	6	4	2	11
23868	Niers_Peutenweg	437570.4157	5726185.279	14	43	0	5	4	2	11
23869	Niers_Peutenweg	437571.1157	5726185.279	15	43	0	5	4	2	11
23870	Niers_Peutenweg	437571.8157	5726185.279	16	43	0	5	4	2	11
23871	Niers_Peutenweg	437572.5157	5726185.279	17	43	0	7	4	4	10
23872	Niers_Peutenweg	437573.2157	5726185.279	18	43	0	7	4	4	10
23873	Niers_Peutenweg	437573.9157	5726185.279	19	43	0	7	3	4	9
23874	Niers_Peutenweg	437574.6157	5726185.279	20	43	0	0	-1	0	-1
23875	Niers_Peutenweg	437575.3157	5726185.279	21	43	0	0	-1	0	-1
23876	Niers_Peutenweg	437576.0157	5726185.279	22	43	0	0	-1	0	-1
23877	Niers_Peutenweg	437576.7157	5726185.279	23	43	0	0	-1	0	-1
23878	Niers_Peutenweg	437577.4157	5726185.279	24	43	0	0	-1	0	-1
23879	Niers_Peutenweg	437578.1157	5726185.279	25	43	0	0	-1	0	-1
23880	Niers_Peutenweg	437578.8157	5726185.279	26	43	0	0	-1	0	-1
23881	Niers_Peutenweg	437579.5157	5726185.279	27	43	0	0	-1	0	-1
23882	Niers_Peutenweg	437580.2157	5726185.279	28	43	0	0	-1	0	-1
23883	Niers_Peutenweg	437580.9157	5726185.279	29	43	0	0	-1	0	-1
23884	Niers_Peutenweg	437581.6157	5726185.279	30	43	0	0	-1	0	-1
23885	Niers_Peutenweg	437582.3157	5726185.279	31	43	0	0	-1	0	-1
23886	Niers_Peutenweg	437583.0157	5726185.279	32	43	0	0	-1	0	-1
23887	Niers_Peutenweg	437583.7157	5726185.279	33	43	0	0	-1	0	-1
23888	Niers_Peutenweg	437584.4157	5726185.279	34	43	0	0	-1	0	-1
23889	Niers_Peutenweg	437585.1157	5726185.279	35	43	0	0	-1	0	-1
23890	Niers_Peutenweg	437585.8157	5726185.279	36	43	0	0	-1	0	-1
23891	Niers_Peutenweg	437586.5157	5726185.279	37	43	0	0	-1	0	-1
23892	Niers_Peutenweg	437560.6157	5726184.579	0	44	0	0	-1	0	-1
23893	Niers_Peutenweg	437561.3157	5726184.579	1	44	0	0	-1	0	-1
23894	Niers_Peutenweg	437562.0157	5726184.579	2	44	0	0	-1	0	-1
23895	Niers_Peutenweg	437562.7157	5726184.579	3	44	0	0	-1	0	-1
23896	Niers_Peutenweg	437563.4157	5726184.579	4	44	0	0	-1	0	-1
23897	Niers_Peutenweg	437564.1157	5726184.579	5	44	0	0	-1	0	-1
23898	Niers_Peutenweg	437564.8157	5726184.579	6	44	4	6	2	4	3
23899	Niers_Peutenweg	437565.5157	5726184.579	7	44	0	6	3	4	6
23900	Niers_Peutenweg	437566.2157	5726184.579	8	44	0	6	3	4	8
23901	Niers_Peutenweg	437566.9157	5726184.579	9	44	0	6	4	4	10
23902	Niers_Peutenweg	437567.6157	5726184.579	10	44	0	6	4	4	10
23903	Niers_Peutenweg	437568.3157	5726184.579	11	44	0	6	4	2	11
23904	Niers_Peutenweg	437569.0157	5726184.579	12	44	0	6	4	2	11
23905	Niers_Peutenweg	437569.7157	5726184.579	13	44	0	6	4	2	11
23906	Niers_Peutenweg	437570.4157	5726184.579	14	44	0	6	4	2	11
23907	Niers_Peutenweg	437571.1157	5726184.579	15	44	0	5	4	2	11
23908	Niers_Peutenweg	437571.8157	5726184.579	16	44	0	5	4	2	11
23909	Niers_Peutenweg	437572.5157	5726184.579	17	44	0	5	4	4	11
23910	Niers_Peutenweg	437573.2157	5726184.579	18	44	0	7	4	4	10
23911	Niers_Peutenweg	437573.9157	5726184.579	19	44	0	7	3	4	9
23912	Niers_Peutenweg	437574.6157	5726184.579	20	44	0	0	-1	0	-1
23913	Niers_Peutenweg	437575.3157	5726184.579	21	44	0	0	-1	0	-1
23914	Niers_Peutenweg	437576.0157	5726184.579	22	44	0	0	-1	0	-1
23915	Niers_Peutenweg	437576.7157	5726184.579	23	44	0	0	-1	0	-1
23916	Niers_Peutenweg	437577.4157	5726184.579	24	44	0	0	-1	0	-1
23917	Niers_Peutenweg	437578.1157	5726184.579	25	44	0	0	-1	0	-1
23918	Niers_Peutenweg	437578.8157	5726184.579	26	44	0	0	-1	0	-1
23919	Niers_Peutenweg	437579.5157	5726184.579	27	44	0	0	-1	0	-1
23920	Niers_Peutenweg	437580.2157	5726184.579	28	44	0	0	-1	0	-1
23921	Niers_Peutenweg	437580.9157	5726184.579	29	44	0	0	-1	0	-1
23922	Niers_Peutenweg	437581.6157	5726184.579	30	44	0	0	-1	0	-1
23923	Niers_Peutenweg	437582.3157	5726184.579	31	44	0	0	-1	0	-1
23924	Niers_Peutenweg	437583.0157	5726184.579	32	44	0	0	-1	0	-1
23925	Niers_Peutenweg	437583.7157	5726184.579	33	44	0	0	-1	0	-1
23926	Niers_Peutenweg	437584.4157	5726184.579	34	44	0	0	-1	0	-1
23927	Niers_Peutenweg	437585.1157	5726184.579	35	44	0	0	-1	0	-1
23928	Niers_Peutenweg	437585.8157	5726184.579	36	44	0	0	-1	0	-1
23929	Niers_Peutenweg	437586.5157	5726184.579	37	44	0	0	-1	0	-1
23930	Niers_Peutenweg	437560.6157	5726183.879	0	45	0	0	-1	0	-1
23931	Niers_Peutenweg	437561.3157	5726183.879	1	45	0	0	-1	0	-1
23932	Niers_Peutenweg	437562.0157	5726183.879	2	45	0	0	-1	0	-1
23933	Niers_Peutenweg	437562.7157	5726183.879	3	45	0	0	-1	0	-1
23934	Niers_Peutenweg	437563.4157	5726183.879	4	45	0	0	-1	0	-1
23935	Niers_Peutenweg	437564.1157	5726183.879	5	45	0	0	-1	0	-1
23936	Niers_Peutenweg	437564.8157	5726183.879	6	45	4	6	2	4	3
23937	Niers_Peutenweg	437565.5157	5726183.879	7	45	0	6	3	4	6
23938	Niers_Peutenweg	437566.2157	5726183.879	8	45	0	6	3	4	8
23939	Niers_Peutenweg	437566.9157	5726183.879	9	45	0	6	4	4	10
23940	Niers_Peutenweg	437567.6157	5726183.879	10	45	0	6	4	4	10
23941	Niers_Peutenweg	437568.3157	5726183.879	11	45	0	6	4	4	11
23942	Niers_Peutenweg	437569.0157	5726183.879	12	45	0	6	4	2	11
23943	Niers_Peutenweg	437569.7157	5726183.879	13	45	0	6	4	2	11
23944	Niers_Peutenweg	437570.4157	5726183.879	14	45	0	6	4	2	11
23945	Niers_Peutenweg	437571.1157	5726183.879	15	45	0	5	4	2	11
23946	Niers_Peutenweg	437571.8157	5726183.879	16	45	0	5	4	2	11
23947	Niers_Peutenweg	437572.5157	5726183.879	17	45	0	5	4	4	11
23948	Niers_Peutenweg	437573.2157	5726183.879	18	45	0	7	4	4	11
23949	Niers_Peutenweg	437573.9157	5726183.879	19	45	0	7	3	4	9
23950	Niers_Peutenweg	437574.6157	5726183.879	20	45	0	0	-1	0	-1
